THING. · Hangout Prompt Library,,,,,,,,,,,,,,,,,,
Seed library for the first 4 Hangouts. 798 prompts total. Includes original THING. seeds plus Gemini variants. Hot tiers: Flirty / Bold / Spicy / KitKat. KitKat is a locked post-Spicy tier; unlock rule TBD. Adult-only with mutual consent and skip/lower-level controls.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
ID,Hangout,Engine,Round Type,Level,Prompt EN,Prompt ES,Option A EN,Option A ES,Option B EN,Option B ES,Mood,Context,Intensity,Tags,Adult,Reveal Style,Notes,Status
WH-089,This or That,who,vote,Standard,Who gets more emotional over an animated movie ending?,¿Quién se emociona más con el final de una peli animada?,Player A,Player A,Player B,Player B,cute,both,1,media;warmth,FALSE,simultaneous_reveal,Emotional soft spot | Source: Gemini,Draft
WH-090,This or That,who,vote,Standard,Who is more likely to accidentally leave their keys in the door lock?,¿Quién es más probable que deje las llaves pegadas en la puerta?,Player A,Player A,Player B,Player B,awkward,both,1,habits;chaos,FALSE,simultaneous_reveal,Forgetfulness check | Source: Gemini,Draft
WH-091,This or That,who,vote,Standard,Who spends more time deciding what to wear for a simple casual dinner?,¿Quién tarda más eligiendo qué ponerse para una cena casual?,Player A,Player A,Player B,Player B,warm,both,1,lifestyle;habits,FALSE,simultaneous_reveal,Outfit prep time | Source: Gemini,Draft
WH-092,This or That,who,vote,Standard,Who is more likely to become best friends with a street cat on vacation?,¿Quién es más probable que se haga amigo de un gato callejero de viaje?,Player A,Player A,Player B,Player B,cute,both,1,travel;cute,FALSE,simultaneous_reveal,Animal magnet | Source: Gemini,Draft
WH-093,This or That,who,vote,Standard,Who has a harder time throwing away cool empty bottles or boxes?,¿A quién le cuesta más tirar frascos o cajas vacías bonitas?,Player A,Player A,Player B,Player B,slightly_weird,both,1,habits;lifestyle,FALSE,simultaneous_reveal,Hoarding tendency | Source: Gemini,Draft
WH-094,This or That,who,vote,Standard,Who is more likely to start singing in the shower at full volume?,¿Quién es más probable que empiece a cantar en la regadera a todo volumen?,Player A,Player A,Player B,Player B,playful,both,1,lifestyle;habits,FALSE,simultaneous_reveal,Shower singer | Source: Gemini,Draft
WH-095,This or That,who,vote,Standard,Who would make a better emergency flight pilot with zero training?,¿Quién sería mejor piloto de emergencia sin ningún entrenamiento?,Player A,Player A,Player B,Player B,chaotic,both,1,hypothetical;chaos,FALSE,simultaneous_reveal,Wild confidence | Source: Gemini,Draft
WH-096,This or That,who,vote,Standard,Who is more likely to re-read an unread text message 5 times before replying?,¿Quién lee 5 veces un mensaje antes de responder?,Player A,Player A,Player B,Player B,clever,both,1,texting;habits,FALSE,simultaneous_reveal,Text overthinking | Source: Gemini,Draft
WH-097,This or That,who,vote,Standard,Who is more likely to drop their phone directly on their face in bed?,¿A quién se le cae más el celular directo en la cara estando acostado/a?,Player A,Player A,Player B,Player B,awkward,both,1,habits;chaos,FALSE,simultaneous_reveal,Bed clumsy fail | Source: Gemini,Draft
WH-098,This or That,who,vote,Standard,Who gets hangover symptoms just from looking at a second cocktail?,¿A quién le da resaca solo de ver un segundo cóctel?,Player A,Player A,Player B,Player B,playful,both,1,lifestyle;habits,FALSE,simultaneous_reveal,Alcohol tolerance humor | Source: Gemini,Draft
WH-099,This or That,who,vote,Standard,Who is more likely to plan a surprise party and accidentally ruin it?,¿Quién organiza una fiesta sorpresa y se le sale arruinarla por accidente?,Player A,Player A,Player B,Player B,chaotic,both,1,social;chaos,FALSE,simultaneous_reveal,Surprise spoiler | Source: Gemini,Draft
WH-100,This or That,who,vote,Standard,Who keeps more open tabs in their phone web browser right now?,¿Quién tiene más pestañas abiertas en el navegador del cel justo ahora?,Player A,Player A,Player B,Player B,random,both,1,tech;habits,FALSE,simultaneous_reveal,Digital habits | Source: Gemini,Draft
WH-101,This or That,who,vote,Standard,Who is more likely to cry during a heartwarming commercial?,¿Quién lloraría más viendo un comercial conmovedor?,Player A,Player A,Player B,Player B,cute,both,1,media;warmth,FALSE,simultaneous_reveal,Soft heart check | Source: Gemini,Draft
WH-102,This or That,who,vote,Standard,Who would win in a trivia contest about 2000s pop culture?,¿Quién ganaría una trivia sobre cultura pop de los 2000s?,Player A,Player A,Player B,Player B,clever,both,1,media;memories,FALSE,simultaneous_reveal,Nostalgia trivia | Source: Gemini,Draft
WH-103,This or That,who,vote,Standard,Who is more likely to burn toast while looking straight at the toaster?,¿Quién es más probable que queme el pan viendo directo al tostador?,Player A,Player A,Player B,Player B,slightly_weird,both,1,food;habits,FALSE,simultaneous_reveal,Kitchen distraction | Source: Gemini,Draft
WH-104,This or That,who,vote,Standard,Who spends more time curating playlists for specific niche moods?,¿Quién pasa más tiempo armando playlists para estados de ánimo raros?,Player A,Player A,Player B,Player B,cinematic,both,1,media;lifestyle,FALSE,simultaneous_reveal,Curator music habit | Source: Gemini,Draft
WH-105,This or That,who,vote,Standard,Who is more likely to say 'yes' to a wild last-minute road trip?,¿Quién diría 'sí' más fácil a un viaje improvisado de última hora?,Player A,Player A,Player B,Player B,playful,both,1,travel;lifestyle,FALSE,simultaneous_reveal,Spontaneity check | Source: Gemini,Draft
WH-106,This or That,who,vote,Standard,Who is more likely to forget where they parked in a multi-story garage?,¿Quién olvida en qué piso se estacionó en un estacionamiento?,Player A,Player A,Player B,Player B,awkward,both,1,habits;chaos,FALSE,simultaneous_reveal,Parking brain fail | Source: Gemini,Draft
WH-107,This or That,who,vote,Standard,Who would last longer living in total solitude in a cabin for 1 month?,¿Quién aguantaría más viviendo un mes solo/a en una cabaña?,Player A,Player A,Player B,Player B,warm,both,1,lifestyle;comfort,FALSE,simultaneous_reveal,Solitude comfort | Source: Gemini,Draft
WH-108,This or That,who,vote,Standard,Who is more likely to try a ridiculously spicy salsa just to prove a point?,¿Quién probaría una salsa picosísima solo por orgullo?,Player A,Player A,Player B,Player B,chaotic,both,1,food;chaos,FALSE,simultaneous_reveal,Spicy bravado | Source: Gemini,Draft
WH-109,This or That,who,vote,Standard,Who has more random unread notifications on their lock screen?,¿Quién tiene más notificaciones acumuladas en la pantalla de bloqueo?,Player A,Player A,Player B,Player B,random,both,1,tech;habits,FALSE,simultaneous_reveal,Screen clutter | Source: Gemini,Draft
WH-110,This or That,who,vote,Standard,Who is more likely to talk to plants or home appliances?,¿Quién es más probable que le hable a las plantas o a la freidora?,Player A,Player A,Player B,Player B,slightly_weird,both,1,habits;weird,FALSE,simultaneous_reveal,Talking to objects | Source: Gemini,Draft
WH-111,This or That,who,vote,Standard,Who is better at giving directions without opening GPS maps?,¿Quién es mejor dando direcciones sin abrir la aplicación de mapas?,Player A,Player A,Player B,Player B,clever,both,1,travel;habits,FALSE,simultaneous_reveal,Sense of orientation | Source: Gemini,Draft
WH-112,This or That,who,vote,Standard,Who is more likely to over-explain a simple story for 15 minutes?,¿Quién es más probable que extienda una historia simple por 15 minutos?,Player A,Player A,Player B,Player B,playful,both,1,communication;habits,FALSE,simultaneous_reveal,Storytelling style | Source: Gemini,Draft
WH-113,This or That,who,vote,Standard,Who would win a dance-off at an impromptu house party?,¿Quién ganaría un duelo de baile improvisado en una reunión?,Player A,Player A,Player B,Player B,chaotic,both,1,social;lifestyle,FALSE,simultaneous_reveal,Party energy | Source: Gemini,Draft
WH-114,This or That,who,vote,Standard,Who is more likely to buy something cool purely because the packaging was pretty?,¿Quién compraría algo solo porque el empaque se veía bonito?,Player A,Player A,Player B,Player B,cute,both,1,lifestyle;habits,FALSE,simultaneous_reveal,Aesthetic shopper | Source: Gemini,Draft
WH-115,This or That,who,vote,Standard,Who is more likely to notice a tiny change in someone's hair or outfit?,¿Quién nota primero un cambio mínimo en el pelo o ropa de alguien?,Player A,Player A,Player B,Player B,warm,both,1,social;attraction,FALSE,simultaneous_reveal,Observation skills | Source: Gemini,Draft
WH-116,This or That,who,vote,Standard,Who gets more annoyed by someone chewing softly next to them?,¿A quién le molesta más oír a alguien masticar bajito cerca?,Player A,Player A,Player B,Player B,awkward,both,1,habits;comfort,FALSE,simultaneous_reveal,Noise sensitivity | Source: Gemini,Draft
WH-117,This or That,who,vote,Standard,Who is more likely to leave a cup of coffee half-full and forget it?,¿Quién deja una taza de café a la mitad y se le olvida?,Player A,Player A,Player B,Player B,random,both,1,food;habits,FALSE,simultaneous_reveal,Forgotten beverage | Source: Gemini,Draft
WH-118,This or That,who,vote,Standard,Who would be better at keeping a major secret under pressure?,¿Quién guardaría mejor un secreto importante bajo presión?,Player A,Player A,Player B,Player B,clever,both,1,communication;social,FALSE,simultaneous_reveal,Secret keeping power | Source: Gemini,Draft
WH-119,This or That,who,vote,Standard,Who is more likely to research a restaurant's menu hours before going?,¿Quién revisa el menú del restaurante horas antes de ir?,Player A,Player A,Player B,Player B,warm,both,1,food;habits,FALSE,simultaneous_reveal,Menu pre-planner | Source: Gemini,Draft
WH-120,This or That,who,vote,Standard,Who gets sleepy first during a late night group hang?,¿Quién se adormila primero en una reunión de noche?,Player A,Player A,Player B,Player B,cute,both,1,lifestyle;comfort,FALSE,simultaneous_reveal,Night battery limit | Source: Gemini,Draft
WH-121,This or That,who,vote,Standard,Who is more likely to start a sentence with 'I read somewhere that...'?,¿Quién empieza más oraciones diciendo 'leí por ahí que...'?,Player A,Player A,Player B,Player B,clever,both,1,habits;curiosity,FALSE,simultaneous_reveal,Random facts habit | Source: Gemini,Draft
WH-122,This or That,who,vote,Standard,Who is more likely to wear mismatched socks on purpose?,¿Quién usaría calcetines desparejados a propósito?,Player A,Player A,Player B,Player B,slightly_weird,both,1,lifestyle;habits,FALSE,simultaneous_reveal,Eccentric style | Source: Gemini,Draft
WH-123,This or That,who,vote,Standard,Who would handle a sudden power outage with more calm?,¿Quién reaccionaría con más calma ante un apagón repentino?,Player A,Player A,Player B,Player B,warm,both,1,chaos;lifestyle,FALSE,simultaneous_reveal,Calm in mild crisis | Source: Gemini,Draft
WH-124,This or That,who,vote,Standard,Who is more likely to overthink a simple 3-word message?,¿Quién le da más vueltas a un mensaje simple de 3 palabras?,Player A,Player A,Player B,Player B,awkward,both,1,texting;attraction,FALSE,simultaneous_reveal,Overthinker trait | Source: Gemini,Draft
WH-125,This or That,who,vote,Standard,Who is more likely to buy a gadget they definitely do not need?,¿Quién compraría un gadget que definitivamente no necesita?,Player A,Player A,Player B,Player B,random,both,1,tech;lifestyle,FALSE,simultaneous_reveal,Impulse buyer | Source: Gemini,Draft
WH-126,This or That,who,vote,Standard,Who would be better at navigating a crowded flea market or festival?,¿Quién se movería mejor entre la multitud de un festival?,Player A,Player A,Player B,Player B,playful,both,1,social;travel,FALSE,simultaneous_reveal,Crowd navigation | Source: Gemini,Draft
WH-127,This or That,who,vote,Standard,Who is more likely to misplace their phone while holding it?,¿A quién se le pierde el celular teniéndolo en la mano?,Player A,Player A,Player B,Player B,chaotic,both,1,habits;chaos,FALSE,simultaneous_reveal,In-hand brain fail | Source: Gemini,Draft
WH-128,This or That,who,vote,Standard,Who gives better more personalized gifts?,¿Quién da regalos más pensados y personalizados?,Player A,Player A,Player B,Player B,warm,both,1,lifestyle;attraction,FALSE,simultaneous_reveal,Gifting talent | Source: Gemini,Draft
WH-129,This or That,who,vote,Standard,Who is more likely to take a 3-hour nap by accident?,¿Quién se echa una siesta de 3 horas por accidente?,Player A,Player A,Player B,Player B,cute,both,1,habits;comfort,FALSE,simultaneous_reveal,Accidental long nap | Source: Gemini,Draft
WH-130,This or That,who,vote,Standard,Who is more likely to binge-watch a series they claim to hate?,¿Quién se echa completa una serie que según odiaba?,Player A,Player A,Player B,Player B,clever,both,1,media;habits,FALSE,simultaneous_reveal,Hate-watching habit | Source: Gemini,Draft
WH-131,This or That,who,vote,Standard,Who is more likely to accidentally wave at someone who wasn't looking at them?,¿Quién le saluda por error a alguien que ni lo estaba viendo?,Player A,Player A,Player B,Player B,awkward,both,1,social;awkward,FALSE,simultaneous_reveal,Waving mistake | Source: Gemini,Draft
WH-132,This or That,who,vote,Standard,Who is more likely to suggest getting fast food at 1 AM?,¿Quién propone pedir comida rápida a la 1 AM?,Player A,Player A,Player B,Player B,chaotic,both,1,food;habits,FALSE,simultaneous_reveal,Late night munchies | Source: Gemini,Draft
WH-133,This or That,who,vote,Standard,Who would make a better tour guide in a city they've never visited?,¿Quién sería mejor guía de turistas en una ciudad que no conoce?,Player A,Player A,Player B,Player B,playful,both,1,travel;hypothetical,FALSE,simultaneous_reveal,Improv tour guide | Source: Gemini,Draft
WH-134,This or That,who,vote,Standard,Who is more likely to get intensely invested in a reality show?,¿Quién se engancha de más con un reality show?,Player A,Player A,Player B,Player B,random,both,1,media;lifestyle,FALSE,simultaneous_reveal,Reality TV obsession | Source: Gemini,Draft
WH-135,This or That,who,vote,Standard,Who is more likely to leave a voicemail on purpose?,¿Quién dejaría un buzón de voz a propósito hoy en día?,Player A,Player A,Player B,Player B,slightly_weird,both,1,texting;habits,FALSE,simultaneous_reveal,Retro communication | Source: Gemini,Draft
